t (s),acceleration (m/s^2),veh_id,position_x (m),position_y (m),vitesse (m/s)
42.4,1.4928119260372097,f_0.9,-33.68803076545046,-1.6,1.7034693157882532
42.5,0.4634738398512006,f_0.10,-42.24781468711147,-1.6,1.236323209213866
42.5,-0.019283968420094055,f_0.11,-52.37398046071227,-1.6,2.334176246875604
42.5,-1.7628263787298692,f_0.12,-66.48907756781038,-1.6,4.820350753220874
42.5,1.6327108163619375,f_0.13,-83.59842387648798,-1.6,6.3624022498198025
42.5,2.5319562378319915,f_0.14,-94.3861154101017,-1.6,1.4849492194596423
42.5,1.4406027192249837,f_0.5,8.01982780538671,-1.6,6.890585915963262
42.5,2.1959279575850754,f_0.6,-3.7599097390178144,-1.6,5.504633229701836
42.5,2.2267361702682154,f_0.7,-14.53817084216098,-1.6,4.19025861184307
42.5,1.5330746620226776,f_0.8,-24.42878519710125,-1.6,2.96601725251113
42.5,1.5850991535456993,f_0.9,-33.501832842336185,-1.6,1.8619792311428232
42.6,1.0370023937392303,f_0.10,-42.1138123422527,-1.6,1.340023448587789
42.6,-1.5737526012159897,f_0.11,-52.156300362036866,-1.6,2.1768009867540052
42.6,-1.3612416441962782,f_0.12,-66.02065490893025,-1.6,4.684226588801246
42.6,1.448578584147615,f_0.13,-82.94769786566454,-1.6,6.507260108234564
42.6,2.3613883935256497,f_0.14,-94.21400660422047,-1.6,1.7210880588122073
42.6,1.6225014508934699,f_0.5,8.725111411491971,-1.6,7.052836061052609
42.6,1.9456355486530796,f_0.6,-3.1899900605611,-1.6,5.699196784567144
42.6,1.411127123670477,f_0.7,-14.10503370973997,-1.6,4.331371324210117
42.6,0.7954669921687163,f_0.8,-24.124228801928453,-1.6,3.0455639517280018
42.6,1.0562706730797555,f_0.9,-33.30507221249111,-1.6,1.9676062984507987
42.7,0.8619450704109477,f_0.10,-41.97119054668981,-1.6,1.4262179556288839
42.7,0.40266113917640123,f_0.11,-51.9345936519697,-1.6,2.2170671006716454
42.7,-1.7518802765132424,f_0.12,-65.56975105281526,-1.6,4.5090385611499215
42.7,2.0588204437633983,f_0.13,-82.27638365040343,-1.6,6.713142152610904
42.7,2.195817875597832,f_0.14,-94.01993961958328,-1.6,1.9406698463719905
42.7,2.5944029098376653,f_0.5,9.456339046695609,-1.6,7.312276352036376
42.7,1.6446115107278114,f_0.6,-2.6036242669971075,-1.6,5.863657935639925
42.7,1.3279924702597778,f_0.7,-13.65861665261636,-1.6,4.464170571236095
42.7,2.240062064467927,f_0.8,-23.79727178611097,-1.6,3.2695701581747945
42.7,1.760961610345655,f_0.9,-33.09070196654258,-1.6,2.143702459485364
42.8,0.8213106709813967,f_0.10,-41.82035564441711,-1.6,1.5083490227270235
42.8,-0.3665092286841176,f_0.11,-51.71655203418938,-1.6,2.1804161778032336
42.8,-0.14457041405446347,f_0.12,-65.12029290084082,-1.6,4.494581519744475
42.8,-1.6637613407805407,f_0.13,-81.62170704855015,-1.6,6.54676601853285
42.8,2.2945582624980965,f_0.14,-93.8029270523211,-1.6,2.1701256726218
42.8,1.7453493973705925,f_0.5,10.205020175872953,-1.6,7.486811291773435
42.8,1.3679764340165956,f_0.6,-2.003578709092949,-1.6,6.000455579041585
42.8,1.8657310265116411,f_0.7,-13.193542285227636,-1.6,4.650743673887259
42.8,0.8644115794107154,f_0.8,-23.461670654499386,-1.6,3.356011316115866
42.8,1.4462432369868106,f_0.9,-32.861869288224185,-1.6,2.2883267831840453
42.9,1.4990923942259626,f_0.10,-41.65452981820215,-1.6,1.6582582621496198
42.9,-1.0663082975442029,f_0.11,-51.5091734993845,-1.6,2.0737853480488133
42.9,-1.430342431874756,f_0.12,-64.68513817318512,-1.6,4.351547276557
42.9,-0.2770991782129961,f_0.13,-80.969801438479,-1.6,6.51905610071155
42.9,2.4145331628785227,f_0.14,-93.56176915343013,-1.6,2.4115789889096524
42.9,1.6667251964099705,f_0.5,10.970368557014396,-1.6,7.653483811414432
42.9,1.6579386147437614,f_0.6,-1.3869537650413526,-1.6,6.166249440515961
42.9,2.343323094141665,f_0.7,-12.705034686897491,-1.6,4.885075983301426
42.9,2.009325584582986,f_0.8,-23.105976267041967,-1.6,3.5569438745741646
42.9,0.9392615753479383,f_0.9,-32.6236439941523,-1.6,2.382252940718839
43.0,0.7856034487280961,f_0.10,-41.480847957499904,-1.6,1.7368186070224294
43.0,0.45465525453843636,f_0.11,-51.297248412034236,-1.6,2.119250873502657
43.0,-1.1902672710753581,f_0.12,-64.26188611824017,-1.6,4.232520549449464
43.0,-1.7377201386397623,f_0.13,-80.33527302979424,-1.6,6.345284086847574
43.0,1.7615077830851078,f_0.14,-93.30299617670832,-1.6,2.587729767218163
43.0,1.5243544198339798,f_0.5,11.750960482354177,-1.6,7.80591925339783
43.0,2.1242516941856593,f_0.6,-0.7490863040478999,-1.6,6.378674609934527
43.0,1.82187484667935,f_0.7,-12.198308340100553,-1.6,5.067263467969361
43.0,1.7484300712356315,f_0.8,-22.732797578872194,-1.6,3.7317868816977278
43.0,2.2351545986085775,f_0.9,-32.36306715409434,-1.6,2.605768400579697
43.1,0.9979301793934603,f_0.10,-41.297186795003725,-1.6,1.8366116249617754
43.1,0.05627319245440354,f_0.11,-51.08476059275942,-1.6,2.1248781927480973
43.1,-1.9677908317027981,f_0.12,-63.85831197161226,-1.6,4.035741466279184
43.1,-1.2717462884907782,f_0.13,-79.71346208399439,-1.6,6.218109457998496
43.1,1.3313595549203416,f_0.14,-93.0309096044373,-1.6,2.7208657227101973
43.1,2.1163152039749455,f_0.5,12.55271555973371,-1.6,8.017550773795325
43.1,2.4312049725092955,f_0.6,-0.08690679332935414,-1.6,6.621795107185457
43.1,1.5886329902219476,f_0.7,-11.675695663401399,-1.6,5.226126766991555
43.1,1.9257714007282623,f_0.8,-22.34036117669514,-1.6,3.924364021770554
43.1,0.7827020256630668,f_0.9,-32.09466329377973,-1.6,2.6840386031460035
43.2,1.2272863574716353,f_0.10,-41.101252768932824,-1.6,1.959340260708939
43.2,0.07880354652935129,f_0.11,-50.871484738019305,-1.6,2.1327585474010324
43.2,-0.8741938515296832,f_0.12,-63.463479763499635,-1.6,3.9483220811262156
43.2,-1.342808080923259,f_0.13,-79.10507921900377,-1.6,6.08382864990617
43.2,1.5718185240169946,f_0.14,-92.7431048469261,-1.6,2.878047575111897
43.2,1.9309083627536872,f_0.5,13.37377972074078,-1.6,8.210641610070693
43.2,2.3626453116768964,f_0.6,0.5988991705059608,-1.6,6.858059638353146
43.2,2.049921015487053,f_0.7,-11.132583776547378,-1.6,5.431118868540261
43.2,2.3850923459045603,f_0.8,-21.924073851059035,-1.6,4.16287325636101
43.2,2.4357897463254607,f_0.9,-31.80190153600188,-1.6,2.9276175777785496
43.3,2.2018135531870264,f_0.10,-40.88330060733006,-1.6,2.1795216160276416
43.3,-0.24502275196128576,f_0.11,-50.66065911079883,-1.6,2.108256272204904
43.3,-0.3852927592760613,f_0.12,-63.07250048297978,-1.6,3.9097928051986095
43.3,-1.2021750150430943,f_0.13,-78.50871810416359,-1.6,5.963611148401861
43.3,1.442481378209779,f_0.14,-92.44087527563282,-1.6,3.0222957129328747
43.3,1.425877055199809,f_0.5,14.209102652299848,-1.6,8.353229315590674
43.3,1.8717657860256143,f_0.6,1.3034227922015313,-1.6,7.045236216955708
43.3,2.2489244468510172,f_0.7,-10.56698264522484,-1.6,5.656011313225362
43.3,1.233463105519066,f_0.8,-21.495451894367747,-1.6,4.286219566912917
43.3,1.1979225425994366,f_0.9,-31.497160552798036,-1.6,3.0474098320384932
43.4,0.27391314557726254,f_0.10,-40.66260931427153,-1.6,2.206912930585368
43.4,0.39307162062937273,f_0.11,-50.44590276737205,-1.6,2.147563434267841
43.4,-1.5463477526063185,f_0.12,-62.69698467998598,-1.6,3.7551580299379776
43.4,-0.8569250204867629,f_0.13,-77.92092623952827,-1.6,5.8779186463531845
43.4,1.765345588466154,f_0.14,-92.12099224845487,-1.6,3.19883027177949
43.4,1.5365906729595658,f_0.5,15.05979149058851,-1.6,8.50688838288663
43.4,1.6849407125712546,f_0.6,2.024795821022815,-1.6,7.213730288212833
43.4,1.8347627700306468,f_0.7,-9.983033886201994,-1.6,5.839487590228427
43.4,2.0953701524529578,f_0.8,-21.045876236151926,-1.6,4.495756582158212
43.4,1.9063344519238168,f_0.9,-31.173356225074954,-1.6,3.238043277230875
43.5,1.2719109705472853,f_0.10,-40.42919891150753,-1.6,2.3341040276400964
43.5,0.10950116047415026,f_0.11,-50.230051412340515,-1.6,2.158513550315256
43.5,-0.7019631106579682,f_0.12,-62.328488508098765,-1.6,3.684961718872181
43.5,-1.8780048623622303,f_0.13,-77.35191442351658,-1.6,5.6901181601169615
43.5,1.3632705943193324,f_0.14,-91.78747651533372,-1.6,3.3351573312114233
43.5,1.3457581582479072,f_0.5,15.923937910459653,-1.6,8.641464198711422
43.5,1.8571566603059608,f_0.6,2.7647404164471583,-1.6,7.399445954243429
43.5,2.079515106324399,f_0.7,-9.378289976115909,-1.6,6.047439100860867
43.5,1.4682505830423853,f_0.8,-20.581618072105684,-1.6,4.642581640462451
43.5,1.3380617805917217,f_0.9,-30.83617127954595,-1.6,3.371849455290047
43.6,1.4601625288114661,f_0.10,-40.181186883455396,-1.6,2.480120280521243
43.6,0.6669108360007758,f_0.11,-50.00753094894898,-1.6,2.2252046339153337
43.6,-1.2711780526192529,f_0.12,-61.97270411673774,-1.6,3.5578439136102555
43.6,-1.3355906167966758,f_0.13,-76.79625851367285,-1.6,5.556559098437294
43.6,1.8866600526496757,f_0.14,-91.43509418168608,-1.6,3.523823336476391
43.6,2.09602155336178,f_0.5,16.809044545864413,-1.6,8.8510663540476
43.6,0.416059004702074,f_0.6,3.508845601918522,-1.6,7.441051854713637
43.6,2.29471405945862,f_0.7,-8.750598925435241,-1.6,6.276910506806729
43.6,1.4224460775498304,f_0.8,-20.103135447283947,-1.6,4.784826248217434
43.6,2.228601406328381,f_0.9,-30.476700319953665,-1.6,3.594709595922885
43.7,2.2713113579666233,f_0.10,-39.910461741823596,-1.6,2.7072514163179053
43.7,1.2037615567136095,f_0.11,-49.77297286999031,-1.6,2.3455807895866947
43.7,-0.22640160193178716,f_0.12,-61.61918374139603,-1.6,3.535203753417077
43.7,-1.1376963263688111,f_0.13,-76.2519795670928,-1.6,5.442789465800413
43.7,1.8206615777919044,f_0.14,-91.06450523226053,-1.6,3.7058894942555813
43.7,1.798175984271797,f_0.5,17.712132941111893,-1.6,9.03088395247478
43.7,1.8266053017461648,f_0.6,4.271216840407348,-1.6,7.623712384888253
43.7,0.1704869720911084,f_0.7,-8.121203005033664,-1.6,6.29395920401584
43.7,1.7884970779297849,f_0.8,-19.606767851682903,-1.6,4.9636759560104124
43.7,1.6089980940748383,f_0.9,-30.10113937942063,-1.6,3.755609405330369
43.8,1.4422770217603098,f_0.10,-39.62531382997421,-1.6,2.8514791184939363
43.8,0.5123972889631867,f_0.11,-49.53329081814202,-1.6,2.3968205184830134
43.8,-0.6891048135991618,f_0.12,-61.27255441419031,-1.6,3.4662932720571606
43.8,-0.6571331695186267,f_0.13,-75.71427195220795,-1.6,5.37707614884855
43.8,2.153324824082663,f_0.14,-90.67238303459415,-1.6,3.9212219766638476
43.8,2.4103163831867214,f_0.5,18.639324500191236,-1.6,9.271915590793451
43.8,1.7312858333811132,f_0.6,5.050900937229985,-1.6,7.796840968226364
43.8,1.629611251200469,f_0.7,-7.475510972120077,-1.6,6.456920329135887
43.8,2.2505594152724306,f_0.8,-19.08789466192914,-1.6,5.1887318975376555
43.8,1.1368903490389703,f_0.9,-29.714209535397202,-1.6,3.869298440234266
43.9,0.9387492730282299,f_0.10,-39.330778425394534,-1.6,2.9453540457967593
43.9,1.116911964676528,f_0.11,-49.28243964664695,-1.6,2.508511714950666
43.9,0.2078959378377787,f_0.12,-60.92384612760622,-1.6,3.4870828658409385
43.9,-2.276805033812268,f_0.13,-75.19933238766122,-1.6,5.149395645467323
43.9,2.148810822260563,f_0.14,-90.25877272870515,-1.6,4.136103058889904
43.9,2.5519925125641763,f_0.5,19.592035984396226,-1.6,9.527114842049869
43.9,2.2623095479328192,f_0.6,5.85320812953195,-1.6,8.023071923019646
43.9,2.4413501672887605,f_0.7,-6.805405437533594,-1.6,6.701055345864763
43.9,1.3630024116493278,f_0.8,-18.555391448058884,-1.6,5.325032138702588
43.9,1.5814542760839734,f_0.9,-29.31146514861294,-1.6,4.027443867842663
44.0,1.8588194087439591,f_0.10,-39.017654826727416,-1.6,3.131235986671155
44.0,1.003470374082811,f_0.11,-49.02155377141106,-1.6,2.6088587523589473
44.0,-0.8401743283241103,f_0.12,-60.58353958430536,-1.6,3.4030654330085275
44.0,-0.5570849607110073,f_0.13,-74.68996367272159,-1.6,5.093687149396223
44.0,1.6955449460539906,f_0.14,-89.82820697335562,-1.6,4.305657553495303
44.0,1.9838192296447232,f_0.5,20.564585660897656,-1.6,9.725496765014341
44.0,1.611258566053575,f_0.6,6.67162790749445,-1.6,8.184197779625004
44.0,2.11014012201451,f_0.7,-6.114198501726975,-1.6,6.912069358066214
44.0,2.2405299593694483,f_0.8,-18.000482934594928,-1.6,5.549085134639533
44.0,2.4493272182531634,f_0.9,-28.884227489646136,-1.6,4.27237658966798
44.1,1.2795837390536668,f_0.10,-38.69173539066976,-1.6,3.259194360576522
44.1,0.15672938756124744,f_0.11,-48.759100602299554,-1.6,2.624531691115072
44.1,0.4091453142848245,f_0.12,-60.23914158786166,-1.6,3.44397996443701
44.1,-0.819931314514859,f_0.13,-74.18879427092712,-1.6,5.011694017944737
44.1,2.4838164285058095,f_0.14,-89.37280305372104,-1.6,4.554039196345884
44.1,2.0363909758627408,f_0.5,21.55749924715772,-1.6,9.929135862600615
44.1,2.5757051931461383,f_0.6,7.515804737388414,-1.6,8.441768298939618
44.1,0.5976652135385674,f_0.7,-5.417014913784968,-1.6,6.9718358794200705
44.1,1.8803794372593963,f_0.8,-17.426770626758383,-1.6,5.737123078365473
44.1,1.3753154224517061,f_0.9,-28.443236676454816,-1.6,4.40990813191315
44.2,1.9049349684776162,f_0.10,-38.346766604927325,-1.6,3.4496878574242835
44.2,1.115114052237196,f_0.11,-48.48549629266566,-1.6,2.7360430963387916
44.2,-0.3448474963966097,f_0.12,-59.898192066381924,-1.6,3.409495214797349
44.2,0.08128307285122816,f_0.13,-73.68681203840413,-1.6,5.0198223252298595
44.2,2.595535243279299,f_0.14,-88.89144378165365,-1.6,4.813592720673814
44.2,2.2594385052798316,f_0.5,22.573007218470583,-1.6,10.155079713128599
44.2,1.3858751964056815,f_0.6,8.373840319246433,-1.6,8.580355818580186
44.2,1.733875185833309,f_0.7,-4.702492573984628,-1.6,7.1452233980034014
44.2,1.3694311234926193,f_0.8,-16.83936400768691,-1.6,5.874066190714735
44.2,1.8924447652650933,f_0.9,-27.983321415610845,-1.6,4.59915260843966
44.3,1.8778725588955192,f_0.10,-37.98301909359595,-1.6,3.6374751133138354
44.3,2.216549397268186,f_0.11,-48.18972648905911,-1.6,2.95769803606561
44.3,-0.5101703059264207,f_0.12,-59.562344247961455,-1.6,3.358478184204707
44.3,-1.005772576152646,f_0.13,-73.19488753164268,-1.6,4.919245067614595
44.3,1.6934765876270852,f_0.14,-88.39314974371,-1.6,4.982940379436522
44.3,2.5291379698784944,f_0.5,23.613806569482225,-1.6,10.407993510116448
44.3,2.0044631516560862,f_0.6,9.251920532621012,-1.6,8.780802133745794
44.3,1.5122295516775885,f_0.7,-3.9728479386675133,-1.6,7.29644635317116
44.3,2.1098122586677803,f_0.8,-16.23085926602876,-1.6,6.085047416581513
44.3,1.6311747025793633,f_0.9,-27.507094407741093,-1.6,4.762270078697596
44.4,1.4423025208770213,f_0.10,-37.60484855705579,-1.6,3.7817053654015376
44.4,0.22792434478278611,f_0.11,-47.891677442004706,-1.6,2.980490470543889
44.4,0.593198341356902,f_0.12,-59.22056444612742,-1.6,3.417798018340397
44.4,-1.085140817177761,f_0.13,-72.71381443305299,-1.6,4.810730985896819
44.4,2.4129635441582664,f_0.14,-87.87072607032476,-1.6,5.224236733852349
44.4,2.273648229427625,f_0.5,24.677342402788145,-1.6,10.63535833305921
44.4,2.26047148164362,f_0.6,10.152605460812028,-1.6,9.006849281910156
44.4,2.5342424080474313,f_0.7,-3.217860879269923,-1.6,7.549870593975903
44.4,0.6720293338866323,f_0.8,-15.615634231031734,-1.6,6.152250349970176
44.4,1.8170539238024475,f_0.9,-27.012696860633312,-1.6,4.943975471077841
44.5,1.6198335051378798,f_0.10,-37.210479685464264,-1.6,3.9436887159153255
44.5,2.0466545830152105,f_0.11,-47.57316184912018,-1.6,3.18515592884541
44.5,0.589279451075071,f_0.12,-58.872891849782626,-1.6,3.476725963447904
44.5,-1.246987434902307,f_0.13,-72.24521120881232,-1.6,4.686032242406588
44.5,1.777819389570503,f_0.14,-87.33052420304382,-1.6,5.402018672809399
44.5,0.0,f_0.15,-94.9,-1.6,0.0
44.5,1.4869421804556637,f_0.5,25.755747657898624,-1.6,10.784052551104777
44.5,2.163466751878147,f_0.6,11.074925056521824,-1.6,9.223195957097971
44.5,2.1748109878506483,f_0.7,-2.441125709993826,-1.6,7.767351692760968
44.5,2.2848512138007226,f_0.8,-14.977560683896712,-1.6,6.380735471350248
44.5,1.0818247635531097,f_0.9,-26.50748106588999,-1.6,5.052157947433152
44.6,0.5338385391804579,f_0.10,-36.810772428480924,-1.6,3.9970725698333713
44.6,0.8865103623329729,f_0.11,-47.245781152612295,-1.6,3.273806965078707
44.6,0.4840087168076579,f_0.12,-58.520379166269755,-1.6,3.52512683512867
44.6,-0.004861359574643842,f_0.13,-71.77665659816742,-1.6,4.685546106449124
44.6,2.4274443044792804,f_0.14,-86.76604789271809,-1.6,5.644763103257327
44.6,2.52306112926919,f_0.15,-94.8747693887073,-1.6,0.252306112926919
44.6,2.0544479190371945,f_0.5,26.854697392199473,-1.6,10.989497343008496
44.6,2.1941351168090506,f_0.6,12.019186003399714,-1.6,9.442609468778876
44.6,1.9869047388201544,f_0.7,-1.6445214933295276,-1.6,7.966042166642984
44.6,1.5573009193874832,f_0.8,-14.323914127567818,-1.6,6.5364655632889965
44.6,2.492888580728323,f_0.9,-25.9773363853394,-1.6,5.301446805505984
44.7,1.827365497592841,f_0.10,-36.392791516521655,-1.6,4.179809119592655
44.7,0.20935464811354887,f_0.11,-46.916306909623295,-1.6,3.294742429890062
44.7,-0.5849846701973016,f_0.12,-58.17371632945886,-1.6,3.46662836810894
44.7,-0.7005322514802526,f_0.13,-71.3151073100373,-1.6,4.6154928813010985
44.7,1.8721932912711026,f_0.14,-86.18284964947965,-1.6,5.831982432384438
44.7,2.5885309421995886,f_0.15,-94.82365346799261,-1.6,0.5111592071468779
44.7,1.7446660682791837,f_0.5,27.971093787183115,-1.6,11.163963949836415
44.7,1.6798853863961938,f_0.6,12.980245804141562,-1.6,9.610598007418496
44.7,1.8012325675459628,f_0.7,-0.8299049509897696,-1.6,8.14616542339758
44.7,1.8283320711459972,f_0.8,-13.651984250527462,-1.6,6.719298770403596
44.7,1.9300883248938838,f_0.9,-25.42789082153986,-1.6,5.494455637995372
44.8,2.0251502349041406,f_0.10,-35.95455910221335,-1.6,4.3823241430830695
44.8,2.288656134694529,f_0.11,-46.56394610528734,-1.6,3.523608043359515
44.8,-0.15382390106685406,f_0.12,-57.82859173165864,-1.6,3.4512459780022544
44.8,0.028494511276191403,f_0.13,-70.85327307679444,-1.6,4.618342332428718
44.8,0.6504286119843261,f_0.14,-85.59314712012136,-1.6,5.89702529358287
44.8,2.4402054521352934,f_0.15,-94.74813549275657,-1.6,0.7551797523604072
44.8,1.7175233810441526,f_0.5,29.1046654159772,-1.6,11.33571628794083
44.8,2.2977769776480272,f_0.6,13.964283374659892,-1.6,9.840375705183298
44.8,2.364961389941165,f_0.7,0.008361205249400427,-1.6,8.382661562391696
44.8,2.0622269334038723,f_0.8,-12.959432104153066,-1.6,6.9255214637439835
44.8,0.6493300221419407,f_0.9,-24.871951957518903,-1.6,5.5593886402095665
44.9,2.095539042005985,f_0.10,-35.49537129748498,-1.6,4.591878047283668
44.9,1.114489832997716,f_0.11,-46.200440402621425,-1.6,3.6350570266592865
44.9,1.4169523382819804,f_0.12,-57.46929761047559,-1.6,3.5929412118304525
44.9,-0.4894911943050495,f_0.13,-70.39633375549461,-1.6,4.569393212998213
44.9,-1.6716275102238942,f_0.14,-85.02016086586531,-1.6,5.729862542560481
44.9,2.589012327230432,f_0.15,-94.64672739424823,-1.6,1.0140809850834505
44.9,1.4626382517774061,f_0.5,30.252863427289054,-1.6,11.48198011311857
44.9,2.273846519528888,f_0.6,14.971059410373513,-1.6,10.067760357136187
44.9,2.082086964882901,f_0.7,0.8674482311373994,-1.6,8.590870258879987
44.9,1.6519756188616164,f_0.8,-12.250360201590055,-1.6,7.090719025630145
44.9,2.3948971416335496,f_0.9,-24.292064122081612,-1.6,5.798878354372921
45.0,1.0393189647153545,f_0.10,-35.02579030310946,-1.6,4.695809943755203
45.0,2.0934611693499816,f_0.11,-45.81600008826199,-1.6,3.8444031435942847
45.0,1.0305429744980987,f_0.12,-57.09969805954756,-1.6,3.6959955092802623
45.0,-1.0411761559651822,f_0.13,-69.94980619575445,-1.6,4.465275597401694
45.0,-0.5885317732430195,f_0.14,-84.45305992934169,-1.6,5.671009365236179
45.0,2.095081306892179,f_0.15,-94.52436848267097,-1.6,1.2235891157726684
45.0,0.5643609704449837,f_0.5,31.406705048305362,-1.6,11.538416210163069
45.0,2.273708026553507,f_0.6,16.000572526352666,-1.6,10.295131159791538
45.0,2.161679589375858,f_0.7,1.7481520529191554,-1.6,8.807038217817572
45.0,2.385240604844876,f_0.8,-11.517435892978597,-1.6,7.329243086114633
45.0,1.4243701989415403,f_0.9,-23.697932584654907,-1.6,5.9413153742670755
45.1,1.590648544183928,f_0.10,-34.540302823292095,-1.6,4.854874798173596
45.1,0.7552523098767105,f_0.11,-45.42400725080378,-1.6,3.9199283745819558
45.1,0.4311114209495459,f_0.12,-56.72578739441004,-1.6,3.739106651375217
45.1,0.014430835353049787,f_0.13,-69.50313432766075,-1.6,4.466718680936999
45.1,-0.9955899698579973,f_0.14,-83.89591489251666,-1.6,5.571450368250379
45.1,2.552633202755137,f_0.15,-94.37648323906615,-1.6,1.478852436048182
